;bcc code;address;names; temp label;label
210;BCC464 -3;P:/AI.Repository/BCC projekt-digital\BCC464 (3)_2.ndpi;BCC464 (3)_2.ndpi;2;3
211;BCC464 -2;P:/AI.Repository/BCC projekt-digital\BCC464 (2)_0.ndpi;BCC464 (2)_0.ndpi;0;0
212;BCC464 -1;P:/AI.Repository/BCC projekt-digital\BCC464 (1)_0.ndpi;BCC464 (1)_0.ndpi;0;0
213;BCC463 -2;P:/AI.Repository/BCC projekt-digital\BCC463 (2)_2.ndpi;BCC463 (2)_2.ndpi;2;3
214;BCC463 -1;P:/AI.Repository/BCC projekt-digital\BCC463 (1)_0.ndpi;BCC463 (1)_0.ndpi;0;0
215;BCC462 -3;P:/AI.Repository/BCC projekt-digital\BCC462 (3)_2.ndpi;BCC462 (3)_2.ndpi;2;3
216;BCC462 -2;P:/AI.Repository/BCC projekt-digital\BCC462 (2)_0.ndpi;BCC462 (2)_0.ndpi;0;0
217;BCC462 -1;P:/AI.Repository/BCC projekt-digital\BCC462 (1)_0.ndpi;BCC462 (1)_0.ndpi;0;0
218;BCC461 -5;P:/AI.Repository/BCC projekt-digital\BCC461 (5)_2.ndpi;BCC461 (5)_2.ndpi;2;3
219;BCC461 -4;P:/AI.Repository/BCC projekt-digital\BCC461 (4)_2.ndpi;BCC461 (4)_2.ndpi;2;3
220;BCC461 -3;P:/AI.Repository/BCC projekt-digital\BCC461 (3)_0.ndpi;BCC461 (3)_0.ndpi;0;0
221;BCC461 -2;P:/AI.Repository/BCC projekt-digital\BCC461 (2)_0.ndpi;BCC461 (2)_0.ndpi;0;0
222;BCC461 -1;P:/AI.Repository/BCC projekt-digital\BCC461 (1)_0.ndpi;BCC461 (1)_0.ndpi;0;0
223;BCC460 -2;P:/AI.Repository/BCC projekt-digital\BCC460 (2)_2.ndpi;BCC460 (2)_2.ndpi;2;3
224;BCC460 -1;P:/AI.Repository/BCC projekt-digital\BCC460 (1)_0.ndpi;BCC460 (1)_0.ndpi;0;0
225;BCC46 -3;P:/AI.Repository/BCC projekt-digital\BCC46 (3)_1a.ndpi;BCC46 (3)_1a.ndpi;1a;2
226;BCC46 -2;P:/AI.Repository/BCC projekt-digital\BCC46 (2)_0.ndpi;BCC46 (2)_0.ndpi;0;0
227;BCC46 -1;P:/AI.Repository/BCC projekt-digital\BCC46 (1)_0.ndpi;BCC46 (1)_0.ndpi;0;0
228;BCC458 -6;P:/AI.Repository/BCC projekt-digital\BCC458 (6)_2.ndpi;BCC458 (6)_2.ndpi;2;3
229;BCC458 -5;P:/AI.Repository/BCC projekt-digital\BCC458 (5)_2.ndpi;BCC458 (5)_2.ndpi;2;3
230;BCC458 -4;P:/AI.Repository/BCC projekt-digital\BCC458 (4)_0.ndpi;BCC458 (4)_0.ndpi;0;0
231;BCC458 -3;P:/AI.Repository/BCC projekt-digital\BCC458 (3)_2.ndpi;BCC458 (3)_2.ndpi;2;3
232;BCC458 -2;P:/AI.Repository/BCC projekt-digital\BCC458 (2)_2.ndpi;BCC458 (2)_2.ndpi;2;3
233;BCC458 -1;P:/AI.Repository/BCC projekt-digital\BCC458 (1)_0.ndpi;BCC458 (1)_0.ndpi;0;0
234;BCC456 -4;P:/AI.Repository/BCC projekt-digital\BCC456 (4)_2.ndpi;BCC456 (4)_2.ndpi;2;3
235;BCC456 -3;P:/AI.Repository/BCC projekt-digital\BCC456 (3)_2.ndpi;BCC456 (3)_2.ndpi;2;3
236;BCC456 -2;P:/AI.Repository/BCC projekt-digital\BCC456 (2)_2.ndpi;BCC456 (2)_2.ndpi;2;3
237;BCC456 -1;P:/AI.Repository/BCC projekt-digital\BCC456 (1)_0.ndpi;BCC456 (1)_0.ndpi;0;0
238;BCC455 -6;P:/AI.Repository/BCC projekt-digital\BCC455 (6)_2.ndpi;BCC455 (6)_2.ndpi;2;3
239;BCC455 -5;P:/AI.Repository/BCC projekt-digital\BCC455 (5)_2.ndpi;BCC455 (5)_2.ndpi;2;3
240;BCC455 -4;P:/AI.Repository/BCC projekt-digital\BCC455 (4)_2.ndpi;BCC455 (4)_2.ndpi;2;3
241;BCC455 -3;P:/AI.Repository/BCC projekt-digital\BCC455 (3)_2.ndpi;BCC455 (3)_2.ndpi;2;3
242;BCC455 -2;P:/AI.Repository/BCC projekt-digital\BCC455 (2)_0.ndpi;BCC455 (2)_0.ndpi;0;0
243;BCC455 -1;P:/AI.Repository/BCC projekt-digital\BCC455 (1)_0.ndpi;BCC455 (1)_0.ndpi;0;0
244;BCC454 -8;P:/AI.Repository/BCC projekt-digital\BCC454 (8)_0.ndpi;BCC454 (8)_0.ndpi;0;0
245;BCC454 -7;P:/AI.Repository/BCC projekt-digital\BCC454 (7)_2.ndpi;BCC454 (7)_2.ndpi;2;3
246;BCC454 -6;P:/AI.Repository/BCC projekt-digital\BCC454 (6)_2.ndpi;BCC454 (6)_2.ndpi;2;3
247;BCC454 -5;P:/AI.Repository/BCC projekt-digital\BCC454 (5)_2.ndpi;BCC454 (5)_2.ndpi;2;3
248;BCC454 -4;P:/AI.Repository/BCC projekt-digital\BCC454 (4)_2.ndpi;BCC454 (4)_2.ndpi;2;3
249;BCC454 -3;P:/AI.Repository/BCC projekt-digital\BCC454 (3)_2.ndpi;BCC454 (3)_2.ndpi;2;3
250;BCC454 -2;P:/AI.Repository/BCC projekt-digital\BCC454 (2)_2.ndpi;BCC454 (2)_2.ndpi;2;3
251;BCC454 -1;P:/AI.Repository/BCC projekt-digital\BCC454 (1)_0.ndpi;BCC454 (1)_0.ndpi;0;0
252;BCC453 -6;P:/AI.Repository/BCC projekt-digital\BCC453 (6)_0.ndpi;BCC453 (6)_0.ndpi;0;0
253;BCC453 -5;P:/AI.Repository/BCC projekt-digital\BCC453 (5)_0.ndpi;BCC453 (5)_0.ndpi;0;0
254;BCC453 -4;P:/AI.Repository/BCC projekt-digital\BCC453 (4)_2.ndpi;BCC453 (4)_2.ndpi;2;3
255;BCC453 -3;P:/AI.Repository/BCC projekt-digital\BCC453 (3)_2.ndpi;BCC453 (3)_2.ndpi;2;3
256;BCC453 -2;P:/AI.Repository/BCC projekt-digital\BCC453 (2)_0.ndpi;BCC453 (2)_0.ndpi;0;0
257;BCC453 -1;P:/AI.Repository/BCC projekt-digital\BCC453 (1)_0.ndpi;BCC453 (1)_0.ndpi;0;0
258;BCC452 -9;P:/AI.Repository/BCC projekt-digital\BCC452 (9)_2.ndpi;BCC452 (9)_2.ndpi;2;3
259;BCC452 -8;P:/AI.Repository/BCC projekt-digital\BCC452 (8)_2.ndpi;BCC452 (8)_2.ndpi;2;3
260;BCC452 -7;P:/AI.Repository/BCC projekt-digital\BCC452 (7)_2.ndpi;BCC452 (7)_2.ndpi;2;3
261;BCC452 -6;P:/AI.Repository/BCC projekt-digital\BCC452 (6)_2.ndpi;BCC452 (6)_2.ndpi;2;3
262;BCC452 -5;P:/AI.Repository/BCC projekt-digital\BCC452 (5)_2.ndpi;BCC452 (5)_2.ndpi;2;3
263;BCC452 -4;P:/AI.Repository/BCC projekt-digital\BCC452 (4)_2.ndpi;BCC452 (4)_2.ndpi;2;3
264;BCC452 -3;P:/AI.Repository/BCC projekt-digital\BCC452 (3)_2.ndpi;BCC452 (3)_2.ndpi;2;3
265;BCC452 -1;P:/AI.Repository/BCC projekt-digital\BCC452 (1)_2.ndpi;BCC452 (1)_2.ndpi;2;3
266;BCC451 -4;P:/AI.Repository/BCC projekt-digital\BCC451 (4)_2.ndpi;BCC451 (4)_2.ndpi;2;3
267;BCC451 -3;P:/AI.Repository/BCC projekt-digital\BCC451 (3)_2.ndpi;BCC451 (3)_2.ndpi;2;3
268;BCC451 -2;P:/AI.Repository/BCC projekt-digital\BCC451 (2)_0.ndpi;BCC451 (2)_0.ndpi;0;0
269;BCC451 -1;P:/AI.Repository/BCC projekt-digital\BCC451 (1)_0.ndpi;BCC451 (1)_0.ndpi;0;0
270;BCC450 -8;P:/AI.Repository/BCC projekt-digital\BCC450 (8)_1a.ndpi;BCC450 (8)_1a.ndpi;1a;2
271;BCC450 -7;P:/AI.Repository/BCC projekt-digital\BCC450 (7)_2.ndpi;BCC450 (7)_2.ndpi;2;3
272;BCC450 -6;P:/AI.Repository/BCC projekt-digital\BCC450 (6)_0.ndpi;BCC450 (6)_0.ndpi;0;0
273;BCC450 -5;P:/AI.Repository/BCC projekt-digital\BCC450 (5)_0.ndpi;BCC450 (5)_0.ndpi;0;0
274;BCC450 -4;P:/AI.Repository/BCC projekt-digital\BCC450 (4)_2.ndpi;BCC450 (4)_2.ndpi;2;3
275;BCC450 -2;P:/AI.Repository/BCC projekt-digital\BCC450 (2)_0.ndpi;BCC450 (2)_0.ndpi;0;0
276;BCC450 -1;P:/AI.Repository/BCC projekt-digital\BCC450 (1)_0.ndpi;BCC450 (1)_0.ndpi;0;0
277;BCC45 -3;P:/AI.Repository/BCC projekt-digital\BCC45 (3)_1a.ndpi;BCC45 (3)_1a.ndpi;1a;2
278;BCC45 -2;P:/AI.Repository/BCC projekt-digital\BCC45 (2)_1b.ndpi;BCC45 (2)_1b.ndpi;1b;1
279;BCC45 -1;P:/AI.Repository/BCC projekt-digital\BCC45 (1)_0.ndpi;BCC45 (1)_0.ndpi;0;0
280;BCC449 -2;P:/AI.Repository/BCC projekt-digital\BCC449 (2)_2.ndpi;BCC449 (2)_2.ndpi;2;3
281;BCC449 -1;P:/AI.Repository/BCC projekt-digital\BCC449 (1)_0.ndpi;BCC449 (1)_0.ndpi;0;0
282;BCC448 -4;P:/AI.Repository/BCC projekt-digital\BCC448 (4)_2.ndpi;BCC448 (4)_2.ndpi;2;3
283;BCC448 -3;P:/AI.Repository/BCC projekt-digital\BCC448 (3)_2.ndpi;BCC448 (3)_2.ndpi;2;3
284;BCC448 -2;P:/AI.Repository/BCC projekt-digital\BCC448 (2)_0.ndpi;BCC448 (2)_0.ndpi;0;0
285;BCC448 -1;P:/AI.Repository/BCC projekt-digital\BCC448 (1)_0.ndpi;BCC448 (1)_0.ndpi;0;0
286;BCC447 -4;P:/AI.Repository/BCC projekt-digital\BCC447 (4)_2.ndpi;BCC447 (4)_2.ndpi;2;3
287;BCC447 -3;P:/AI.Repository/BCC projekt-digital\BCC447 (3)_2.ndpi;BCC447 (3)_2.ndpi;2;3
288;BCC447 -2;P:/AI.Repository/BCC projekt-digital\BCC447 (2)_0.ndpi;BCC447 (2)_0.ndpi;0;0
289;BCC447 -1;P:/AI.Repository/BCC projekt-digital\BCC447 (1)_0.ndpi;BCC447 (1)_0.ndpi;0;0
290;BCC446 -4;P:/AI.Repository/BCC projekt-digital\BCC446 (4)_2.ndpi;BCC446 (4)_2.ndpi;2;3
291;BCC446 -1;P:/AI.Repository/BCC projekt-digital\BCC446 (1)_0.ndpi;BCC446 (1)_0.ndpi;0;0
292;BCC445 -4;P:/AI.Repository/BCC projekt-digital\BCC445 (4)_2.ndpi;BCC445 (4)_2.ndpi;2;3
293;BCC445 -3;P:/AI.Repository/BCC projekt-digital\BCC445 (3)_0.ndpi;BCC445 (3)_0.ndpi;0;0
294;BCC445 -2;P:/AI.Repository/BCC projekt-digital\BCC445 (2)_0.ndpi;BCC445 (2)_0.ndpi;0;0
295;BCC445 -1;P:/AI.Repository/BCC projekt-digital\BCC445 (1)_2.ndpi;BCC445 (1)_2.ndpi;2;3
296;BCC444 -5;P:/AI.Repository/BCC projekt-digital\BCC444 (5)_2.ndpi;BCC444 (5)_2.ndpi;2;3
297;BCC444 -4;P:/AI.Repository/BCC projekt-digital\BCC444 (4)_0.ndpi;BCC444 (4)_0.ndpi;0;0
298;BCC444 -3;P:/AI.Repository/BCC projekt-digital\BCC444 (3)_2.ndpi;BCC444 (3)_2.ndpi;2;3
299;BCC444 -2;P:/AI.Repository/BCC projekt-digital\BCC444 (2)_2.ndpi;BCC444 (2)_2.ndpi;2;3
300;BCC444 -1;P:/AI.Repository/BCC projekt-digital\BCC444 (1)_2.ndpi;BCC444 (1)_2.ndpi;2;3
301;BCC443 -9;P:/AI.Repository/BCC projekt-digital\BCC443 (9)_2.ndpi;BCC443 (9)_2.ndpi;2;3
302;BCC443 -8;P:/AI.Repository/BCC projekt-digital\BCC443 (8)_2.ndpi;BCC443 (8)_2.ndpi;2;3
303;BCC443 -7;P:/AI.Repository/BCC projekt-digital\BCC443 (7)_0.ndpi;BCC443 (7)_0.ndpi;0;0
304;BCC443 -6;P:/AI.Repository/BCC projekt-digital\BCC443 (6)_1a.ndpi;BCC443 (6)_1a.ndpi;1a;2
305;BCC443 -5;P:/AI.Repository/BCC projekt-digital\BCC443 (5)_2.ndpi;BCC443 (5)_2.ndpi;2;3
306;BCC443 -4;P:/AI.Repository/BCC projekt-digital\BCC443 (4)_2.ndpi;BCC443 (4)_2.ndpi;2;3
307;BCC443 -3;P:/AI.Repository/BCC projekt-digital\BCC443 (3)_2.ndpi;BCC443 (3)_2.ndpi;2;3
308;BCC443 -2;P:/AI.Repository/BCC projekt-digital\BCC443 (2)_0.ndpi;BCC443 (2)_0.ndpi;0;0
309;BCC443 -1;P:/AI.Repository/BCC projekt-digital\BCC443 (1)_0.ndpi;BCC443 (1)_0.ndpi;0;0
310;BCC442 -5;P:/AI.Repository/BCC projekt-digital\BCC442 (5)_2.ndpi;BCC442 (5)_2.ndpi;2;3
311;BCC442 -4;P:/AI.Repository/BCC projekt-digital\BCC442 (4)_2.ndpi;BCC442 (4)_2.ndpi;2;3
312;BCC442 -3;P:/AI.Repository/BCC projekt-digital\BCC442 (3)_2.ndpi;BCC442 (3)_2.ndpi;2;3
313;BCC442 -2;P:/AI.Repository/BCC projekt-digital\BCC442 (2)_0.ndpi;BCC442 (2)_0.ndpi;0;0
314;BCC442 -1;P:/AI.Repository/BCC projekt-digital\BCC442 (1)_0.ndpi;BCC442 (1)_0.ndpi;0;0
315;BCC441 -3;P:/AI.Repository/BCC projekt-digital\BCC441 (3)_2.ndpi;BCC441 (3)_2.ndpi;2;3
316;BCC441 -2;P:/AI.Repository/BCC projekt-digital\BCC441 (2)_0.ndpi;BCC441 (2)_0.ndpi;0;0
317;BCC441 -1;P:/AI.Repository/BCC projekt-digital\BCC441 (1)_0.ndpi;BCC441 (1)_0.ndpi;0;0
318;BCC44 -3;P:/AI.Repository/BCC projekt-digital\BCC44 (3)_1a.ndpi;BCC44 (3)_1a.ndpi;1a;2
319;BCC44 -2;P:/AI.Repository/BCC projekt-digital\BCC44 (2)_0.ndpi;BCC44 (2)_0.ndpi;0;0
320;BCC44 -1;P:/AI.Repository/BCC projekt-digital\BCC44 (1)_0.ndpi;BCC44 (1)_0.ndpi;0;0
321;BCC43 -9;P:/AI.Repository/BCC projekt-digital\BCC43 (9)_1a.ndpi;BCC43 (9)_1a.ndpi;1a;2
322;BCC43 -8;P:/AI.Repository/BCC projekt-digital\BCC43 (8)_0.ndpi;BCC43 (8)_0.ndpi;0;0
323;BCC43 -7;P:/AI.Repository/BCC projekt-digital\BCC43 (7)_0.ndpi;BCC43 (7)_0.ndpi;0;0
324;BCC43 -6;P:/AI.Repository/BCC projekt-digital\BCC43 (6)_1a.ndpi;BCC43 (6)_1a.ndpi;1a;2
325;BCC43 -5;P:/AI.Repository/BCC projekt-digital\BCC43 (5)_1a.ndpi;BCC43 (5)_1a.ndpi;1a;2
326;BCC43 -4;P:/AI.Repository/BCC projekt-digital\BCC43 (4)_1a.ndpi;BCC43 (4)_1a.ndpi;1a;2
327;BCC43 -3;P:/AI.Repository/BCC projekt-digital\BCC43 (3)_1a.ndpi;BCC43 (3)_1a.ndpi;1a;2
328;BCC43 -11;P:/AI.Repository/BCC projekt-digital\BCC43 (11)_0.ndpi;BCC43 (11)_0.ndpi;0;0
329;BCC43 -10;P:/AI.Repository/BCC projekt-digital\BCC43 (10)_1b.ndpi;BCC43 (10)_1b.ndpi;1b;1
330;BCC43 -1;P:/AI.Repository/BCC projekt-digital\BCC43 (1)_0.ndpi;BCC43 (1)_0.ndpi;0;0
331;BCC42 -5;P:/AI.Repository/BCC projekt-digital\BCC42 (5)_1a.ndpi;BCC42 (5)_1a.ndpi;1a;2
332;BCC42 -4;P:/AI.Repository/BCC projekt-digital\BCC42 (4)_0.ndpi;BCC42 (4)_0.ndpi;0;0
333;BCC42 -3;P:/AI.Repository/BCC projekt-digital\BCC42 (3)_0.ndpi;BCC42 (3)_0.ndpi;0;0
334;BCC42 -2;P:/AI.Repository/BCC projekt-digital\BCC42 (2)_0.ndpi;BCC42 (2)_0.ndpi;0;0
335;BCC42 -1;P:/AI.Repository/BCC projekt-digital\BCC42 (1)_0.ndpi;BCC42 (1)_0.ndpi;0;0
336;BCC41 -3;P:/AI.Repository/BCC projekt-digital\BCC41 (3)_1a.ndpi;BCC41 (3)_1a.ndpi;1a;2
337;BCC41 -2;P:/AI.Repository/BCC projekt-digital\BCC41 (2)_0.ndpi;BCC41 (2)_0.ndpi;0;0
338;BCC41 -1;P:/AI.Repository/BCC projekt-digital\BCC41 (1)_0.ndpi;BCC41 (1)_0.ndpi;0;0
339;BCC40 -2;P:/AI.Repository/BCC projekt-digital\BCC40 (2)_1a.ndpi;BCC40 (2)_1a.ndpi;1a;2
340;BCC40 -1;P:/AI.Repository/BCC projekt-digital\BCC40 (1)_0.ndpi;BCC40 (1)_0.ndpi;0;0
341;BCC4 -4;P:/AI.Repository/BCC projekt-digital\BCC4 (4)_0.ndpi;BCC4 (4)_0.ndpi;0;0
342;BCC4 -3;P:/AI.Repository/BCC projekt-digital\BCC4 (3)_0.ndpi;BCC4 (3)_0.ndpi;0;0
343;BCC4 -2;P:/AI.Repository/BCC projekt-digital\BCC4 (2)_1a.ndpi;BCC4 (2)_1a.ndpi;1a;2
344;BCC4 -1;P:/AI.Repository/BCC projekt-digital\BCC4 (1)_1a.ndpi;BCC4 (1)_1a.ndpi;1a;2
345;BCC39 -8;P:/AI.Repository/BCC projekt-digital\BCC39 (8)_1a.ndpi;BCC39 (8)_1a.ndpi;1a;2
346;BCC39 -7;P:/AI.Repository/BCC projekt-digital\BCC39 (7)_1a.ndpi;BCC39 (7)_1a.ndpi;1a;2
347;BCC39 -6;P:/AI.Repository/BCC projekt-digital\BCC39 (6)_1a.ndpi;BCC39 (6)_1a.ndpi;1a;2
348;BCC39 -5;P:/AI.Repository/BCC projekt-digital\BCC39 (5)_0.ndpi;BCC39 (5)_0.ndpi;0;0
349;BCC39 -4;P:/AI.Repository/BCC projekt-digital\BCC39 (4)_0.ndpi;BCC39 (4)_0.ndpi;0;0
350;BCC39 -3;P:/AI.Repository/BCC projekt-digital\BCC39 (3)_0.ndpi;BCC39 (3)_0.ndpi;0;0
351;BCC39 -2;P:/AI.Repository/BCC projekt-digital\BCC39 (2)_0.ndpi;BCC39 (2)_0.ndpi;0;0
352;BCC39 -1;P:/AI.Repository/BCC projekt-digital\BCC39 (1)_0.ndpi;BCC39 (1)_0.ndpi;0;0
353;BCC38 -2;P:/AI.Repository/BCC projekt-digital\BCC38 (2)_1a.ndpi;BCC38 (2)_1a.ndpi;1a;2
354;BCC38 -1;P:/AI.Repository/BCC projekt-digital\BCC38 (1)_1a_1b.ndpi;BCC38 (1)_1a_1b.ndpi;1a_1b;2
355;BCC37 -6;P:/AI.Repository/BCC projekt-digital\BCC37 (6)_1a.ndpi;BCC37 (6)_1a.ndpi;1a;2
356;BCC37 -5;P:/AI.Repository/BCC projekt-digital\BCC37 (5)_0.ndpi;BCC37 (5)_0.ndpi;0;0
357;BCC37 -4;P:/AI.Repository/BCC projekt-digital\BCC37 (4)_0.ndpi;BCC37 (4)_0.ndpi;0;0
358;BCC37 -3;P:/AI.Repository/BCC projekt-digital\BCC37 (3)_1b.ndpi;BCC37 (3)_1b.ndpi;1b;1
359;BCC37 -2;P:/AI.Repository/BCC projekt-digital\BCC37 (2)_1b.ndpi;BCC37 (2)_1b.ndpi;1b;1
360;BCC37 -1;P:/AI.Repository/BCC projekt-digital\BCC37 (1)_0.ndpi;BCC37 (1)_0.ndpi;0;0
361;BCC36 -4;P:/AI.Repository/BCC projekt-digital\BCC36 (4)_0.ndpi;BCC36 (4)_0.ndpi;0;0
362;BCC36 -3;P:/AI.Repository/BCC projekt-digital\BCC36 (3)_0.ndpi;BCC36 (3)_0.ndpi;0;0
363;BCC36 -2;P:/AI.Repository/BCC projekt-digital\BCC36 (2)_1a.ndpi;BCC36 (2)_1a.ndpi;1a;2
364;BCC36 -1;P:/AI.Repository/BCC projekt-digital\BCC36 (1)_0.ndpi;BCC36 (1)_0.ndpi;0;0
365;BCC35 -1;P:/AI.Repository/BCC projekt-digital\BCC35 (1)_1a.ndpi;BCC35 (1)_1a.ndpi;1a;2
366;BCC34 -9;P:/AI.Repository/BCC projekt-digital\BCC34 (9)_1a.ndpi;BCC34 (9)_1a.ndpi;1a;2
367;BCC34 -8;P:/AI.Repository/BCC projekt-digital\BCC34 (8)_1a.ndpi;BCC34 (8)_1a.ndpi;1a;2
368;BCC34 -7;P:/AI.Repository/BCC projekt-digital\BCC34 (7)_1a.ndpi;BCC34 (7)_1a.ndpi;1a;2
369;BCC34 -6;P:/AI.Repository/BCC projekt-digital\BCC34 (6)_1a.ndpi;BCC34 (6)_1a.ndpi;1a;2
370;BCC34 -5;P:/AI.Repository/BCC projekt-digital\BCC34 (5)_0.ndpi;BCC34 (5)_0.ndpi;0;0
371;BCC34 -4;P:/AI.Repository/BCC projekt-digital\BCC34 (4)_0.ndpi;BCC34 (4)_0.ndpi;0;0
372;BCC34 -3;P:/AI.Repository/BCC projekt-digital\BCC34 (3)_0.ndpi;BCC34 (3)_0.ndpi;0;0
373;BCC34 -2;P:/AI.Repository/BCC projekt-digital\BCC34 (2)_0.ndpi;BCC34 (2)_0.ndpi;0;0
374;BCC34 -10;P:/AI.Repository/BCC projekt-digital\BCC34 (10)_0.ndpi;BCC34 (10)_0.ndpi;0;0
375;BCC34 -1;P:/AI.Repository/BCC projekt-digital\BCC34 (1)_0.ndpi;BCC34 (1)_0.ndpi;0;0
376;BCC33 -5;P:/AI.Repository/BCC projekt-digital\BCC33 (5)_1a.ndpi;BCC33 (5)_1a.ndpi;1a;2
377;BCC33 -4;P:/AI.Repository/BCC projekt-digital\BCC33 (4)_1a.ndpi;BCC33 (4)_1a.ndpi;1a;2
378;BCC33 -3;P:/AI.Repository/BCC projekt-digital\BCC33 (3)_1a.ndpi;BCC33 (3)_1a.ndpi;1a;2
379;BCC33 -2;P:/AI.Repository/BCC projekt-digital\BCC33 (2)_1a.ndpi;BCC33 (2)_1a.ndpi;1a;2
380;BCC33 -1;P:/AI.Repository/BCC projekt-digital\BCC33 (1)_0.ndpi;BCC33 (1)_0.ndpi;0;0
381;BCC32 -3;P:/AI.Repository/BCC projekt-digital\BCC32 (3)_1a.ndpi;BCC32 (3)_1a.ndpi;1a;2
382;BCC32 -2;P:/AI.Repository/BCC projekt-digital\BCC32 (2)_0.ndpi;BCC32 (2)_0.ndpi;0;0
383;BCC32 -1;P:/AI.Repository/BCC projekt-digital\BCC32 (1)_0.ndpi;BCC32 (1)_0.ndpi;0;0
384;BCC31 -3;P:/AI.Repository/BCC projekt-digital\BCC31 (3)_1a.ndpi;BCC31 (3)_1a.ndpi;1a;2
385;BCC31 -2;P:/AI.Repository/BCC projekt-digital\BCC31 (2)_0.ndpi;BCC31 (2)_0.ndpi;0;0
386;BCC31 -1;P:/AI.Repository/BCC projekt-digital\BCC31 (1)_0.ndpi;BCC31 (1)_0.ndpi;0;0
387;BCC30 -1;P:/AI.Repository/BCC projekt-digital\BCC30 (1)_1a.ndpi;BCC30 (1)_1a.ndpi;1a;2
388;BCC3 -3;P:/AI.Repository/BCC projekt-digital\BCC3 (3)_0.ndpi;BCC3 (3)_0.ndpi;0;0
389;BCC3 -2;P:/AI.Repository/BCC projekt-digital\BCC3 (2)_1a.ndpi;BCC3 (2)_1a.ndpi;1a;2
390;BCC3 -1;P:/AI.Repository/BCC projekt-digital\BCC3 (1)_0.ndpi;BCC3 (1)_0.ndpi;0;0
391;BCC29 -3;P:/AI.Repository/BCC projekt-digital\BCC29 (3)_1a.ndpi;BCC29 (3)_1a.ndpi;1a;2
392;BCC29 -2;P:/AI.Repository/BCC projekt-digital\BCC29 (2)_0.ndpi;BCC29 (2)_0.ndpi;0;0
393;BCC29 -1;P:/AI.Repository/BCC projekt-digital\BCC29 (1)_0.ndpi;BCC29 (1)_0.ndpi;0;0
394;BCC28 -4;P:/AI.Repository/BCC projekt-digital\BCC28 (4)_1a.ndpi;BCC28 (4)_1a.ndpi;1a;2
395;BCC28 -3;P:/AI.Repository/BCC projekt-digital\BCC28 (3)_1a.ndpi;BCC28 (3)_1a.ndpi;1a;2
396;BCC28 -2;P:/AI.Repository/BCC projekt-digital\BCC28 (2)_0.ndpi;BCC28 (2)_0.ndpi;0;0
397;BCC28 -1;P:/AI.Repository/BCC projekt-digital\BCC28 (1)_0.ndpi;BCC28 (1)_0.ndpi;0;0
398;BCC271 -4;P:/AI.Repository/BCC projekt-digital\BCC271 (4)_1b.ndpi;BCC271 (4)_1b.ndpi;1b;1
399;BCC271 -3;P:/AI.Repository/BCC projekt-digital\BCC271 (3)_1b.ndpi;BCC271 (3)_1b.ndpi;1b;1
400;BCC271 -2;P:/AI.Repository/BCC projekt-digital\BCC271 (2)_0.ndpi;BCC271 (2)_0.ndpi;0;0
401;BCC271 -1;P:/AI.Repository/BCC projekt-digital\BCC271 (1)_0.ndpi;BCC271 (1)_0.ndpi;0;0
402;BCC270 -3;P:/AI.Repository/BCC projekt-digital\BCC270 (3)_1b.ndpi;BCC270 (3)_1b.ndpi;1b;1
403;BCC27 -3;P:/AI.Repository/BCC projekt-digital\BCC27 (3)_1a.ndpi;BCC27 (3)_1a.ndpi;1a;2
404;BCC27 -2;P:/AI.Repository/BCC projekt-digital\BCC27 (2)_1a.ndpi;BCC27 (2)_1a.ndpi;1a;2
405;BCC27 -1;P:/AI.Repository/BCC projekt-digital\BCC27 (1)_0.ndpi;BCC27 (1)_0.ndpi;0;0
406;BCC269 -1;P:/AI.Repository/BCC projekt-digital\BCC269 (1)_1b.ndpi;BCC269 (1)_1b.ndpi;1b;1
407;BCC268 -2;P:/AI.Repository/BCC projekt-digital\BCC268 (2)_1b.ndpi;BCC268 (2)_1b.ndpi;1b;1
408;BCC268 -1;P:/AI.Repository/BCC projekt-digital\BCC268 (1)_0.ndpi;BCC268 (1)_0.ndpi;0;0
409;BCC267 -4;P:/AI.Repository/BCC projekt-digital\BCC267 (4)_1b.ndpi;BCC267 (4)_1b.ndpi;1b;1
410;BCC267 -3;P:/AI.Repository/BCC projekt-digital\BCC267 (3)_0.ndpi;BCC267 (3)_0.ndpi;0;0
411;BCC267 -2;P:/AI.Repository/BCC projekt-digital\BCC267 (2)_0.ndpi;BCC267 (2)_0.ndpi;0;0
412;BCC267 -1;P:/AI.Repository/BCC projekt-digital\BCC267 (1)_0.ndpi;BCC267 (1)_0.ndpi;0;0
413;BCC266 -2;P:/AI.Repository/BCC projekt-digital\BCC266 (2)_1b.ndpi;BCC266 (2)_1b.ndpi;1b;1
414;BCC266 -1;P:/AI.Repository/BCC projekt-digital\BCC266 (1)_0.ndpi;BCC266 (1)_0.ndpi;0;0
415;BCC265 -6;P:/AI.Repository/BCC projekt-digital\BCC265 (6)_2.ndpi;BCC265 (6)_2.ndpi;2;3
416;BCC265 -5;P:/AI.Repository/BCC projekt-digital\BCC265 (5)_0.ndpi;BCC265 (5)_0.ndpi;0;0
417;BCC265 -4;P:/AI.Repository/BCC projekt-digital\BCC265 (4)_0.ndpi;BCC265 (4)_0.ndpi;0;0
418;BCC265 -3;P:/AI.Repository/BCC projekt-digital\BCC265 (3)_1b.ndpi;BCC265 (3)_1b.ndpi;1b;1
